ad_output_id,keyword,confidence_score,category,location,impressions,clicks,ctr
4d8cd3dd-e14f-4620-af49-d1938d89aa2a,white sole,0.9,object,middle-center,639,13,0.0203
4d8cd3dd-e14f-4620-af49-d1938d89aa2a,black swoosh logo,0.85,object,middle-right,639,13,0.0203
4d8cd3dd-e14f-4620-af49-d1938d89aa2a,surface background,0.8,background,unknown,639,13,0.0203
19bff20f-c440-4955-972a-c76adebdf50b,Nike shoe,0.95,object,middle-center,437,8,0.0183
19bff20f-c440-4955-972a-c76adebdf50b,blue background,0.9,background,unknown,437,8,0.0183
19bff20f-c440-4955-972a-c76adebdf50b,vibrant color scheme,0.85,emotion,unknown,437,8,0.0183
19bff20f-c440-4955-972a-c76adebdf50b,Nike swoosh,0.92,object,middle-left,437,8,0.0183
735dabd6-686c-4672-9b74-2e259a212b2f,Nike shoe,0.95,object,middle-center,429,6,0.014
735dabd6-686c-4672-9b74-2e259a212b2f,Nike logo,0.9,object,middle-right,429,6,0.014
735dabd6-686c-4672-9b74-2e259a212b2f,black background,0.85,background,unknown,429,6,0.014
735dabd6-686c-4672-9b74-2e259a212b2f,close-up,0.88,context,unknown,429,6,0.014
03102841-40a3-4a14-98bb-ea8405d4cb41,Nike shoe,0.95,object,middle-center,459,5,0.0109
03102841-40a3-4a14-98bb-ea8405d4cb41,swoosh logo,0.9,object,middle-left,459,5,0.0109
03102841-40a3-4a14-98bb-ea8405d4cb41,price tag,0.85,object,middle-right,459,5,0.0109
03102841-40a3-4a14-98bb-ea8405d4cb41,white background,0.92,background,unknown,459,5,0.0109
6a2d921d-f044-4346-be19-84af5bcb73ca,man,0.95,object,middle-center,840,12,0.0143
6a2d921d-f044-4346-be19-84af5bcb73ca,black box,0.9,object,middle-center,840,12,0.0143
6a2d921d-f044-4346-be19-84af5bcb73ca,relaxed pose,0.92,emotion,unknown,840,12,0.0143
a4f440d2-16db-487c-8b72-22bcb7b0e6c8,sneakers,0.95,object,middle-center,628,11,0.0175
a4f440d2-16db-487c-8b72-22bcb7b0e6c8,pyramid formation,0.85,object,middle-center,628,11,0.0175
a4f440d2-16db-487c-8b72-22bcb7b0e6c8,colors,0.8,background,unknown,628,11,0.0175
a4f440d2-16db-487c-8b72-22bcb7b0e6c8,aesthetically pleasing,0.9,emotion,unknown,628,11,0.0175
b5e38ad5-a769-426a-9fc4-0bb19d92e0b5,young man,0.95,object,middle-center,567,13,0.0229
b5e38ad5-a769-426a-9fc4-0bb19d92e0b5,cityscape,0.9,background,unknown,567,13,0.0229
b5e38ad5-a769-426a-9fc4-0bb19d92e0b5,tan jacket,0.92,object,middle-center,567,13,0.0229
b5e38ad5-a769-426a-9fc4-0bb19d92e0b5,clock tower,0.85,background,top-left,567,13,0.0229
b5e38ad5-a769-426a-9fc4-0bb19d92e0b5,tall building,0.88,background,top-right,567,13,0.0229
caf74c21-f47c-4532-bd26-8e052095ff8e,sneakers,0.95,object,middle-left,296,2,0.0068
caf74c21-f47c-4532-bd26-8e052095ff8e,swoosh logo,0.9,object,middle-left,296,2,0.0068
caf74c21-f47c-4532-bd26-8e052095ff8e,background,0.85,background,unknown,296,2,0.0068
b1e051fc-8275-499b-811c-e1df8e56b8af,white sneaker,0.95,object,middle-center,504,10,0.0198
b1e051fc-8275-499b-811c-e1df8e56b8af,black swoosh,0.9,object,middle-left,504,10,0.0198
b1e051fc-8275-499b-811c-e1df8e56b8af,white background,0.92,background,unknown,504,10,0.0198
7ab43778-70b7-4deb-a940-e0cd707421cd,white Nike shoes,0.95,object,middle-center,902,41,0.0455
7ab43778-70b7-4deb-a940-e0cd707421cd,green laces,0.9,object,middle-center,902,41,0.0455
7ab43778-70b7-4deb-a940-e0cd707421cd,blue surface,0.85,background,middle-center,902,41,0.0455
7ab43778-70b7-4deb-a940-e0cd707421cd,color scheme,0.8,emotion,unknown,902,41,0.0455
08107c58-8364-46f5-8a92-2342ee5f35af,young man,0.95,object,middle-center,987,33,0.0334
08107c58-8364-46f5-8a92-2342ee5f35af,brown outfit,0.9,object,middle-center,987,33,0.0334
08107c58-8364-46f5-8a92-2342ee5f35af,backpack,0.85,object,middle-center,987,33,0.0334
08107c58-8364-46f5-8a92-2342ee5f35af,sidewalk,0.8,background,bottom-center,987,33,0.0334
08107c58-8364-46f5-8a92-2342ee5f35af,body of water,0.75,background,bottom-right,987,33,0.0334
bad31b09-0b61-4d80-aaeb-6169155622e4,young man,0.95,object,middle-center,627,16,0.0255
bad31b09-0b61-4d80-aaeb-6169155622e4,chain-link fence,0.9,object,unknown,627,16,0.0255
bad31b09-0b61-4d80-aaeb-6169155622e4,sidewalk,0.85,background,bottom-center,627,16,0.0255
bad31b09-0b61-4d80-aaeb-6169155622e4,city environment,0.8,background,unknown,627,16,0.0255
4be942b8-f2e3-419c-b025-40a65767f614,Nike shoe,0.95,object,middle-left,407,6,0.0147
4be942b8-f2e3-419c-b025-40a65767f614,sock,0.85,object,middle-left,407,6,0.0147
4be942b8-f2e3-419c-b025-40a65767f614,sidewalk,0.9,background,bottom-center,407,6,0.0147
4be942b8-f2e3-419c-b025-40a65767f614,person,0.8,emotion,middle-right,407,6,0.0147
5e49ad68-ab19-454f-83ca-924ac05353cf,woman,0.95,object,middle-center,581,9,0.0155
5e49ad68-ab19-454f-83ca-924ac05353cf,white shoes,0.9,object,middle-center,581,9,0.0155
5e49ad68-ab19-454f-83ca-924ac05353cf,benches,0.85,object,unknown,581,9,0.0155
5e49ad68-ab19-454f-83ca-924ac05353cf,urban life,0.8,emotion,unknown,581,9,0.0155
5e49ad68-ab19-454f-83ca-924ac05353cf,leisure,0.75,emotion,unknown,581,9,0.0155
4b1bd503-4919-4cdb-8ab6-c9f968ac3f31,boy,0.95,object,middle-center,576,10,0.0174
4b1bd503-4919-4cdb-8ab6-c9f968ac3f31,smiling,0.9,emotion,middle-center,576,10,0.0174
4b1bd503-4919-4cdb-8ab6-c9f968ac3f31,soccer ball,0.88,object,bottom-left,576,10,0.0174
4b1bd503-4919-4cdb-8ab6-c9f968ac3f31,large ball,0.85,object,bottom-right,576,10,0.0174
4b1bd503-4919-4cdb-8ab6-c9f968ac3f31,green background,0.92,background,unknown,576,10,0.0174
6fca19de-6c69-43c3-b4b5-4b2e1aea8814,bright red sole,0.95,object,middle-center,902,27,0.0299
6fca19de-6c69-43c3-b4b5-4b2e1aea8814,black background,0.9,background,unknown,902,27,0.0299
6fca19de-6c69-43c3-b4b5-4b2e1aea8814,white grey shoe,0.9,object,middle-center,902,27,0.0299
6fca19de-6c69-43c3-b4b5-4b2e1aea8814,red accent,0.85,object,middle-center,902,27,0.0299
c52779d3-264b-48eb-8f20-3d5f21ee5dad,Nike shoe,0.95,object,middle-center,540,8,0.0148
c52779d3-264b-48eb-8f20-3d5f21ee5dad,white background,0.9,background,unknown,540,8,0.0148
c52779d3-264b-48eb-8f20-3d5f21ee5dad,black sole,0.85,object,bottom-center,540,8,0.0148
c52779d3-264b-48eb-8f20-3d5f21ee5dad,elegance,0.8,emotion,unknown,540,8,0.0148
c52779d3-264b-48eb-8f20-3d5f21ee5dad,clean appearance,0.75,emotion,unknown,540,8,0.0148
dac72dd0-2b63-4b13-89a6-f10e3dd2114b,hoodie,0.95,object,top-right,362,6,0.0166
dac72dd0-2b63-4b13-89a6-f10e3dd2114b,pants,0.9,object,middle-center,362,6,0.0166
dac72dd0-2b63-4b13-89a6-f10e3dd2114b,sneakers,0.92,object,middle-left,362,6,0.0166
dac72dd0-2b63-4b13-89a6-f10e3dd2114b,diversity,0.85,emotion,unknown,362,6,0.0166
dac72dd0-2b63-4b13-89a6-f10e3dd2114b,variety,0.88,emotion,unknown,362,6,0.0166
a27a68c3-8103-4155-aef9-0cb115338cbb,woman,0.95,object,middle-right,311,1,0.0032
a27a68c3-8103-4155-aef9-0cb115338cbb,chair,0.85,object,bottom-left,311,1,0.0032
a27a68c3-8103-4155-aef9-0cb115338cbb,confidence,0.9,emotion,unknown,311,1,0.0032
a27a68c3-8103-4155-aef9-0cb115338cbb,sophistication,0.88,emotion,unknown,311,1,0.0032
a27a68c3-8103-4155-aef9-0cb115338cbb,jacket,0.8,object,top-left,311,1,0.0032
a27a68c3-8103-4155-aef9-0cb115338cbb,necklace,0.75,object,unknown,311,1,0.0032
a27a68c3-8103-4155-aef9-0cb115338cbb,earrings,0.78,object,top-right,311,1,0.0032
af8a7eef-cc37-40fc-be1d-0407e47798bb,man,0.95,object,middle-center,1446,64,0.0443
af8a7eef-cc37-40fc-be1d-0407e47798bb,blue pants,0.9,object,middle-center,1446,64,0.0443
af8a7eef-cc37-40fc-be1d-0407e47798bb,blue jacket,0.9,object,middle-center,1446,64,0.0443
af8a7eef-cc37-40fc-be1d-0407e47798bb,white stripe,0.85,object,middle-center,1446,64,0.0443
c11ce7d2-ab8f-4a18-a1ea-27de1fee7ef1,Nike shoes,0.95,object,middle-center,635,15,0.0236
c11ce7d2-ab8f-4a18-a1ea-27de1fee7ef1,cement block,0.9,object,middle-center,635,15,0.0236
c11ce7d2-ab8f-4a18-a1ea-27de1fee7ef1,casual environment,0.85,background,unknown,635,15,0.0236
c11ce7d2-ab8f-4a18-a1ea-27de1fee7ef1,comfortable,0.8,emotion,unknown,635,15,0.0236
1be366d9-5bbd-4fa2-ba15-10c6de835cbe,man,0.95,object,middle-center,513,6,0.0117
1be366d9-5bbd-4fa2-ba15-10c6de835cbe,posture,0.85,emotion,unknown,513,6,0.0117
1be366d9-5bbd-4fa2-ba15-10c6de835cbe,background,0.9,background,unknown,513,6,0.0117
1ef549b3-0bb4-474d-976f-a986d7ccb29d,Nike shoes,0.95,object,middle-center,1326,48,0.0362
1ef549b3-0bb4-474d-976f-a986d7ccb29d,wooden floor,0.9,background,bottom-center,1326,48,0.0362
1ef549b3-0bb4-474d-976f-a986d7ccb29d,green accents,0.85,object,middle-center,1326,48,0.0362
1ef549b3-0bb4-474d-976f-a986d7ccb29d,legs and feet,0.8,object,middle-center,1326,48,0.0362
c94e6dc4-5aa5-4927-8db8-a76748de6bea,sunglasses,0.95,object,middle-center,1257,60,0.0477
c94e6dc4-5aa5-4927-8db8-a76748de6bea,rainbow pattern,0.9,object,middle-center,1257,60,0.0477
c94e6dc4-5aa5-4927-8db8-a76748de6bea,white surface,0.85,background,bottom-center,1257,60,0.0477
9a428ee0-eeec-4592-beb2-ffd4bb5e6777,Nike sneakers,0.95,object,middle-center,493,5,0.0101
9a428ee0-eeec-4592-beb2-ffd4bb5e6777,contrast,0.9,visual feature,unknown,493,5,0.0101
9a428ee0-eeec-4592-beb2-ffd4bb5e6777,foreground,0.85,background,unknown,493,5,0.0101
c9c3f11b-067e-45f4-ae53-cfce28ec944b,sneaker,0.95,object,middle-center,491,8,0.0163
c9c3f11b-067e-45f4-ae53-cfce28ec944b,yellow laces,0.9,object,middle-right,491,8,0.0163
c9c3f11b-067e-45f4-ae53-cfce28ec944b,yellow sole,0.85,object,bottom-right,491,8,0.0163
7e9577ef-20e1-408d-af65-c3816f75e422,Nike shoes,0.95,object,middle-center,791,21,0.0265
7e9577ef-20e1-408d-af65-c3816f75e422,grey sock,0.9,object,middle-left,791,21,0.0265
7e9577ef-20e1-408d-af65-c3816f75e422,sidewalk,0.85,background,bottom-center,791,21,0.0265
717c07eb-0d61-4c6e-98f1-2a0fc4dbbb43,Nike Air Force 1 sneakers,0.95,object,middle-center,1410,54,0.0383
717c07eb-0d61-4c6e-98f1-2a0fc4dbbb43,patterned surface,0.85,background,middle-center,1410,54,0.0383
b6e95347-b278-4931-812d-c829dcdba18e,Nike shoes,0.95,object,middle-center,1003,29,0.0289
b6e95347-b278-4931-812d-c829dcdba18e,black background,0.9,background,unknown,1003,29,0.0289
b6e95347-b278-4931-812d-c829dcdba18e,shoe laces,0.85,object,top-center,1003,29,0.0289
b6e95347-b278-4931-812d-c829dcdba18e,basketball court,0.8,background,bottom-center,1003,29,0.0289
0bc0440f-1299-4fa0-ab4f-573173f75b54,Nike shoe,0.95,object,middle-center,508,6,0.0118
0bc0440f-1299-4fa0-ab4f-573173f75b54,swoosh logo,0.9,object,middle-right,508,6,0.0118
0bc0440f-1299-4fa0-ab4f-573173f75b54,color scheme,0.85,background,unknown,508,6,0.0118
44b094d7-40dd-4852-8518-7a404ccc9dd3,Nike shoes,0.95,object,middle-center,674,11,0.0163
44b094d7-40dd-4852-8518-7a404ccc9dd3,pink background,0.9,background,unknown,674,11,0.0163
0d7940c6-1e6c-43e8-b4b7-93b8453436c6,Nike shoes,0.95,object,middle-center,649,11,0.0169
0d7940c6-1e6c-43e8-b4b7-93b8453436c6,water droplets,0.9,object,top-center,649,11,0.0169
0d7940c6-1e6c-43e8-b4b7-93b8453436c6,black and white photograph,0.85,background,unknown,649,11,0.0169
0d7940c6-1e6c-43e8-b4b7-93b8453436c6,motion,0.8,emotion,unknown,649,11,0.0169
ae9f099e-d361-46e2-be83-bbdf2d8e3063,Nike shoe,0.95,object,middle-center,498,9,0.0181
ae9f099e-d361-46e2-be83-bbdf2d8e3063,lightning bolt symbol,0.9,object,middle-left,498,9,0.0181
ae9f099e-d361-46e2-be83-bbdf2d8e3063,black background,0.85,background,unknown,498,9,0.0181
6c13b495-3c48-423b-8f3f-5f8cc3f969b5,young girl,0.95,object,middle-center,1469,47,0.032
6c13b495-3c48-423b-8f3f-5f8cc3f969b5,black box,0.9,object,middle-center,1469,47,0.032
6c13b495-3c48-423b-8f3f-5f8cc3f969b5,blue shirt,0.85,object,middle-center,1469,47,0.032
6c13b495-3c48-423b-8f3f-5f8cc3f969b5,green pants,0.85,object,middle-center,1469,47,0.032
6c13b495-3c48-423b-8f3f-5f8cc3f969b5,posing,0.8,emotion,middle-center,1469,47,0.032
fd852840-7bd7-4161-a87d-f7469c7c62b3,young man,0.95,object,middle-center,653,11,0.0168
fd852840-7bd7-4161-a87d-f7469c7c62b3,skateboard,0.9,object,middle-center,653,11,0.0168
fd852840-7bd7-4161-a87d-f7469c7c62b3,background people,0.85,object,unknown,653,11,0.0168
fd852840-7bd7-4161-a87d-f7469c7c62b3,skateboarding theme,0.8,emotion,unknown,653,11,0.0168
eef4a48e-c3f2-4035-ae6a-8ae22860c041,Nike shoes,0.95,object,top-left,280,6,0.0214
eef4a48e-c3f2-4035-ae6a-8ae22860c041,legs,0.9,object,middle-right,280,6,0.0214
eef4a48e-c3f2-4035-ae6a-8ae22860c041,stairwell,0.85,background,middle-right,280,6,0.0214
eef4a48e-c3f2-4035-ae6a-8ae22860c041,socks,0.88,object,middle-right,280,6,0.0214
1630791a-7ec6-4f52-84c2-e3e552052e77,man,0.95,object,middle-center,677,20,0.0295
1630791a-7ec6-4f52-84c2-e3e552052e77,skateboard,0.9,object,bottom-left,677,20,0.0295
1630791a-7ec6-4f52-84c2-e3e552052e77,background building,0.85,background,unknown,677,20,0.0295
1630791a-7ec6-4f52-84c2-e3e552052e77,skateboard trick,0.92,emotion,middle-center,677,20,0.0295
dd6a08d2-48d5-4041-b670-88620f1286d6,woman,0.95,object,middle-center,537,6,0.0112
dd6a08d2-48d5-4041-b670-88620f1286d6,Nike shoes,0.9,object,bottom-center,537,6,0.0112
dd6a08d2-48d5-4041-b670-88620f1286d6,handbag,0.85,object,middle-left,537,6,0.0112
dd6a08d2-48d5-4041-b670-88620f1286d6,sidewalk,0.8,background,bottom-center,537,6,0.0112
dd6a08d2-48d5-4041-b670-88620f1286d6,urban environment,0.88,background,unknown,537,6,0.0112
dd6a08d2-48d5-4041-b670-88620f1286d6,fence,0.7,background,bottom-right,537,6,0.0112
dd6a08d2-48d5-4041-b670-88620f1286d6,graffiti-covered wall,0.75,background,top-left,537,6,0.0112
1c7ad414-0ac8-40bc-8e9a-3b5f2abc8549,sneakers,0.95,object,middle-center,736,13,0.0177
1c7ad414-0ac8-40bc-8e9a-3b5f2abc8549,Nike shoes,0.92,object,middle-center,736,13,0.0177
1c7ad414-0ac8-40bc-8e9a-3b5f2abc8549,red surface,0.85,background,unknown,736,13,0.0177
1c7ad414-0ac8-40bc-8e9a-3b5f2abc8549,black and white sole,0.88,object,bottom-center,736,13,0.0177
1c7ad414-0ac8-40bc-8e9a-3b5f2abc8549,black and white laces,0.82,object,middle-left,736,13,0.0177
3cb19b36-63f3-47b8-82eb-b7559b9a7ba1,sneaker,0.9,object,middle-center,500,10,0.02
3cb19b36-63f3-47b8-82eb-b7559b9a7ba1,swoosh logo,0.85,object,middle-right,500,10,0.02
3cb19b36-63f3-47b8-82eb-b7559b9a7ba1,background,0.95,background,unknown,500,10,0.02
0f659a84-34b7-47d2-a206-69fd6dbba409,Nike shoe,0.95,object,middle-center,630,14,0.0222
0f659a84-34b7-47d2-a206-69fd6dbba409,black background,0.9,background,unknown,630,14,0.0222
0f659a84-34b7-47d2-a206-69fd6dbba409,waste-free lifestyle,0.85,emotion,unknown,630,14,0.0222
0f659a84-34b7-47d2-a206-69fd6dbba409,Nike swoosh,0.92,object,middle-center,630,14,0.0222
8e58e8de-10af-44dc-bad6-2247946bd755,shoe,0.95,object,middle-center,451,7,0.0155
8e58e8de-10af-44dc-bad6-2247946bd755,Nike swoosh logo,0.9,object,middle-left,451,7,0.0155
8e58e8de-10af-44dc-bad6-2247946bd755,color scheme,0.85,background,unknown,451,7,0.0155
8e58e8de-10af-44dc-bad6-2247946bd755,background,0.88,background,unknown,451,7,0.0155
635ae4d3-eb97-42fd-a13a-62723c98b280,sneakers,0.95,object,middle-center,611,9,0.0147
635ae4d3-eb97-42fd-a13a-62723c98b280,nike logo,0.9,object,middle-left,611,9,0.0147
635ae4d3-eb97-42fd-a13a-62723c98b280,contrast,0.85,emotion,unknown,611,9,0.0147
635ae4d3-eb97-42fd-a13a-62723c98b280,details,0.88,object,middle-center,611,9,0.0147
5260c51b-3742-4c00-8bb5-856965849658,woman,0.95,object,middle-center,620,16,0.0258
5260c51b-3742-4c00-8bb5-856965849658,Nike shoes,0.9,object,middle-left,620,16,0.0258
5260c51b-3742-4c00-8bb5-856965849658,bus,0.85,object,middle-center,620,16,0.0258
5260c51b-3742-4c00-8bb5-856965849658,handbag,0.8,object,bottom-left,620,16,0.0258
c979cd93-5442-4b31-aaae-98660bdc081a,Nike shoes,0.9,object,middle-center,1400,70,0.05
c979cd93-5442-4b31-aaae-98660bdc081a,cushioning midsole,0.85,object,middle-center,1400,70,0.05
c979cd93-5442-4b31-aaae-98660bdc081a,red background,0.8,background,middle-center,1400,70,0.05
630c14f4-9b09-48b6-b5e2-45ce04ff68e6,Nike shoes,0.95,object,middle-center,613,11,0.0179
630c14f4-9b09-48b6-b5e2-45ce04ff68e6,basketball,0.9,object,unknown,613,11,0.0179
630c14f4-9b09-48b6-b5e2-45ce04ff68e6,black sole,0.85,object,bottom-center,613,11,0.0179
630c14f4-9b09-48b6-b5e2-45ce04ff68e6,white surface,0.8,background,unknown,613,11,0.0179
f1446da6-864e-4ded-bb64-408c54d458a2,sneakers,0.95,object,middle-center,599,14,0.0234
f1446da6-864e-4ded-bb64-408c54d458a2,Nike,0.9,object,middle-center,599,14,0.0234
f1446da6-864e-4ded-bb64-408c54d458a2,person,0.85,object,middle-left,599,14,0.0234
f1446da6-864e-4ded-bb64-408c54d458a2,background,0.8,background,unknown,599,14,0.0234
d4ed2a6b-f712-46ec-8068-51a2fca9c1f5,Nike Air Force 1 sneakers,0.95,object,middle-center,412,7,0.017
d4ed2a6b-f712-46ec-8068-51a2fca9c1f5,white background,0.9,background,unknown,412,7,0.017
d4ed2a6b-f712-46ec-8068-51a2fca9c1f5,pink swoosh logo,0.85,object,unknown,412,7,0.017
d4ed2a6b-f712-46ec-8068-51a2fca9c1f5,white shoe laces,0.8,object,unknown,412,7,0.017
8a43fc3f-ae21-4d5d-900d-d69bf319ee50,sneakers,0.95,object,middle-center,1513,67,0.0443
8a43fc3f-ae21-4d5d-900d-d69bf319ee50,Nike,0.9,object,middle-center,1513,67,0.0443
8a43fc3f-ae21-4d5d-900d-d69bf319ee50,surface,0.85,background,middle-center,1513,67,0.0443
8a43fc3f-ae21-4d5d-900d-d69bf319ee50,color scheme,0.8,emotion,middle-center,1513,67,0.0443
7a0e21b4-067a-4a8b-8ae1-dd3c0c91ec80,Nike shoes,0.95,object,middle-center,568,10,0.0176
7a0e21b4-067a-4a8b-8ae1-dd3c0c91ec80,black surface,0.9,background,unknown,568,10,0.0176
7a0e21b4-067a-4a8b-8ae1-dd3c0c91ec80,white sock,0.85,object,bottom-center,568,10,0.0176
7a0e21b4-067a-4a8b-8ae1-dd3c0c91ec80,person,0.8,object,middle-right,568,10,0.0176
7a0e21b4-067a-4a8b-8ae1-dd3c0c91ec80,casual lifestyle,0.75,emotion,unknown,568,10,0.0176
68728282-1dbb-4fd2-bedd-47c879c35709,unique designs,0.85,object,middle-right,257,5,0.0195
68728282-1dbb-4fd2-bedd-47c879c35709,vertical arrangement,0.8,background,bottom-left,257,5,0.0195
68728282-1dbb-4fd2-bedd-47c879c35709,eye-catching display,0.88,emotion,bottom-right,257,5,0.0195
68728282-1dbb-4fd2-bedd-47c879c35709,sneakers,0.95,object,top-left,257,5,0.0195
68728282-1dbb-4fd2-bedd-47c879c35709,colorful patterns,0.9,object,middle-left,257,5,0.0195
54d081f2-2ef1-47eb-8fb9-3c4b13acd195,basketball player,0.95,object,middle-center,692,22,0.0318
54d081f2-2ef1-47eb-8fb9-3c4b13acd195,Nike shoes,0.9,object,bottom-center,692,22,0.0318
54d081f2-2ef1-47eb-8fb9-3c4b13acd195,basketball,0.85,object,middle-center,692,22,0.0318
54d081f2-2ef1-47eb-8fb9-3c4b13acd195,athleticism,0.8,emotion,unknown,692,22,0.0318
54d081f2-2ef1-47eb-8fb9-3c4b13acd195,action,0.88,emotion,unknown,692,22,0.0318
dfcb37e2-004a-4b51-8aba-6f32971687d7,sneakers,0.95,object,middle-center,409,4,0.0098
dfcb37e2-004a-4b51-8aba-6f32971687d7,Nike swoosh,0.9,object,middle-right,409,4,0.0098
dfcb37e2-004a-4b51-8aba-6f32971687d7,white background,0.85,background,unknown,409,4,0.0098
dfcb37e2-004a-4b51-8aba-6f32971687d7,minimalist appearance,0.8,emotion,unknown,409,4,0.0098
dfcb37e2-004a-4b51-8aba-6f32971687d7,comfortable design,0.88,emotion,unknown,409,4,0.0098
0efd5269-4b53-4077-aae8-0a43d2eaa1eb,woman,0.9,object,middle-center,1302,34,0.0261
0efd5269-4b53-4077-aae8-0a43d2eaa1eb,Nike shoes,0.95,object,middle-center,1302,34,0.0261
0efd5269-4b53-4077-aae8-0a43d2eaa1eb,checkered floor,0.85,background,bottom-center,1302,34,0.0261
d92c4f9c-e31d-403d-9fba-5fbbc70a8d93,sneakers,0.95,object,middle-center,1341,51,0.038
d92c4f9c-e31d-403d-9fba-5fbbc70a8d93,grassy field,0.9,background,bottom-center,1341,51,0.038
d92c4f9c-e31d-403d-9fba-5fbbc70a8d93,man,0.85,object,middle-center,1341,51,0.038
d92c4f9c-e31d-403d-9fba-5fbbc70a8d93,socks,0.8,object,middle-center,1341,51,0.038
7451cfbd-64c8-4b31-a716-f73e270db372,Jordan 4 Retro shoes,0.95,object,middle-center,828,15,0.0181
7451cfbd-64c8-4b31-a716-f73e270db372,cement surface,0.9,background,bottom-center,828,15,0.0181
7451cfbd-64c8-4b31-a716-f73e270db372,dark background,0.85,background,unknown,828,15,0.0181
64de40df-0613-4ab6-8c2e-341f89d0cd79,man,0.95,object,middle-center,957,28,0.0293
64de40df-0613-4ab6-8c2e-341f89d0cd79,sneakers,0.9,object,middle-center,957,28,0.0293
64de40df-0613-4ab6-8c2e-341f89d0cd79,umbrella,0.85,object,middle-center,957,28,0.0293
64de40df-0613-4ab6-8c2e-341f89d0cd79,cityscape,0.92,background,unknown,957,28,0.0293
57d5bdbc-42b4-405a-a07d-b9d08e8b0529,Nike Air Max Excce,0.9,object,middle-center,494,12,0.0243
57d5bdbc-42b4-405a-a07d-b9d08e8b0529,white background,0.95,background,unknown,494,12,0.0243
57d5bdbc-42b4-405a-a07d-b9d08e8b0529,minimalist design,0.8,emotion,unknown,494,12,0.0243
581fe0e5-416e-40b3-9d89-065745dac7be,white surface,0.9,background,unknown,533,7,0.0131
581fe0e5-416e-40b3-9d89-065745dac7be,group of people,0.85,object,unknown,533,7,0.0131
581fe0e5-416e-40b3-9d89-065745dac7be,sneakers,0.8,object,middle-center,533,7,0.0131
581fe0e5-416e-40b3-9d89-065745dac7be,purple socks,0.75,object,bottom-left,533,7,0.0131
581fe0e5-416e-40b3-9d89-065745dac7be,white socks,0.7,object,bottom-center,533,7,0.0131
29003bdd-4b4c-46e3-ac2f-d307515dca36,Nike,0.9,object,middle-center,760,18,0.0237
29003bdd-4b4c-46e3-ac2f-d307515dca36,shoe,0.95,object,middle-center,760,18,0.0237
29003bdd-4b4c-46e3-ac2f-d307515dca36,white background,0.8,background,unknown,760,18,0.0237
29003bdd-4b4c-46e3-ac2f-d307515dca36,foreground,0.85,visual composition,middle-center,760,18,0.0237
29003bdd-4b4c-46e3-ac2f-d307515dca36,lacing system,0.7,object feature,top-right,760,18,0.0237
b43fd0a5-cd81-48b7-8a76-023155110cab,sneakers,0.95,object,middle-center,488,10,0.0205
b43fd0a5-cd81-48b7-8a76-023155110cab,price tag,0.85,object,bottom-right,488,10,0.0205
b43fd0a5-cd81-48b7-8a76-023155110cab,background,0.9,background,unknown,488,10,0.0205
e4d262c5-8907-42b8-9b08-538f0ef1c293,Nike shoes,0.95,object,middle-center,835,19,0.0228
e4d262c5-8907-42b8-9b08-538f0ef1c293,socks,0.85,object,middle-center,835,19,0.0228
e4d262c5-8907-42b8-9b08-538f0ef1c293,sidewalk,0.8,background,unknown,835,19,0.0228
5cfe71f6-067d-4639-a812-a2b74425dbe8,green and white Nike shoes,0.95,object,middle-center,900,18,0.02
5cfe71f6-067d-4639-a812-a2b74425dbe8,dirt surface,0.9,background,bottom-center,900,18,0.02
5cfe71f6-067d-4639-a812-a2b74425dbe8,movement,0.85,emotion,unknown,900,18,0.02
5cfe71f6-067d-4639-a812-a2b74425dbe8,socks,0.8,object,middle-center,900,18,0.02
f7fea13b-99ce-4dae-b724-24dff80780b7,woman,0.8,object,middle-center,1052,21,0.02
f7fea13b-99ce-4dae-b724-24dff80780b7,red shirt,0.9,object,middle-center,1052,21,0.02
f7fea13b-99ce-4dae-b724-24dff80780b7,yellow sneakers,0.95,object,middle-center,1052,21,0.02
f7fea13b-99ce-4dae-b724-24dff80780b7,building,0.7,background,top-center,1052,21,0.02
f7fea13b-99ce-4dae-b724-24dff80780b7,style,0.85,emotion,unknown,1052,21,0.02
6b1c1465-7464-451c-be17-302384613153,young man,0.95,object,middle-center,822,26,0.0316
6b1c1465-7464-451c-be17-302384613153,black hoodie,0.98,object,middle-center,822,26,0.0316
6b1c1465-7464-451c-be17-302384613153,casual sporty vibe,0.9,emotion,unknown,822,26,0.0316
99b20441-2f14-4c98-aa86-adeb4683fe95,people,0.95,object,middle-center,927,26,0.028
99b20441-2f14-4c98-aa86-adeb4683fe95,white jackets,0.9,object,middle-center,927,26,0.028
99b20441-2f14-4c98-aa86-adeb4683fe95,white pants,0.9,object,middle-center,927,26,0.028
99b20441-2f14-4c98-aa86-adeb4683fe95,blue sky,0.8,background,unknown,927,26,0.028
7515d71d-7e6a-4dc4-9c02-ae857b2329cf,Nike shoes,0.95,object,middle-center,481,6,0.0125
7515d71d-7e6a-4dc4-9c02-ae857b2329cf,contrast,0.85,emotion,unknown,481,6,0.0125
7515d71d-7e6a-4dc4-9c02-ae857b2329cf,background,0.9,background,unknown,481,6,0.0125
9d675af0-e5a4-42e3-bd3a-76f84980852c,children,0.95,object,middle-center,892,23,0.0258
